t,plant,axis,metamer,AA_consumption_mstruct,D_Fructan,D_Proteins,Growth,LSIW,LSSW,Nstruct,Respi_growth,SL_ratio,SSLW,S_Fructan,S_Proteins,Unloading_Amino_Acids,Unloading_Sucrose,WC_mstruct,amino_acids,delta_hiddenzone_dimensions_plastic,delta_internode_L,delta_internode_distance_to_emerge,delta_internode_pseudo_age,delta_leaf_L,delta_leaf_pseudo_age,delta_leaf_pseudostem_length,delta_teq,epsilon_volume,fructan,hiddenzone_age,init_leaf_L,internode_L,internode_Lmax,internode_Lmax_lig,internode_distance_to_emerge,internode_enclosed_Nstruct,internode_enclosed_mstruct,internode_is_growing,internode_is_remobilizing,internode_is_visible,internode_pseudo_age,is_over,lamina_Lmax,leaf_L,leaf_Lmax,leaf_Wmax,leaf_enclosed_Nstruct,leaf_enclosed_mstruct,leaf_is_emerged,leaf_is_growing,leaf_is_remobilizing,leaf_pseudo_age,leaf_pseudostem_length,length,length_hz_En,mean_conc_sucrose,mstruct,nb_replications,omega,organ_volume,osmotic_water_potential,phi_length,phi_thickness,phi_volume,phi_width,proteins,ratio_DZ,res,resistance,sheath_Lmax,sheath_is_emerged,sucrose,sucrose_consumption_mstruct,temperature,thickness,thickness_prev,total_water_potential,turgor_water_potential,volume,water_content,water_influx,water_outflow,width,width_prev
0,1,b'T3',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000088,NA,0.00006000,2883.20598615,NA,0.00000000,550803.20598615,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007088,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007088,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T3',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000058,NA,0.00006000,2883.20598615,NA,0.00000000,2883.20598615,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005058,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005058,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00199000,NA,0.00000000,0.00006000,NA,0.00000430,NA,0.00006000,2883.20598615,NA,0.00000000,1646643.20598615,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00031430,NA,NA,0.00000001,0.00000105,False,True,NA,NA,0.02900000,0.00031430,NA,NA,0.00000105,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00619000,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00088200,NA,0.00000000,0.00006000,NA,0.00000211,NA,0.00006000,2883.20598615,NA,0.00000000,1098723.20598615,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016211,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900000,0.00016211,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00275000,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00033900,NA,0.00000000,0.00006000,NA,0.00000088,NA,0.00006000,2883.20598615,NA,0.00000000,550803.20598615,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00007088,NA,NA,0.00000000,0.00000018,False,True,NA,NA,0.02900000,0.00007088,NA,NA,0.00000018,NA,NA,NA,NA,NA,NA,NA,NA,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00105000,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,b'T4',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00023800,NA,0.00000000,0.00006000,NA,0.00000058,NA,0.00006000,2883.20598615,NA,0.00000000,2883.20598615,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00005058,NA,NA,0.00000000,0.00000013,False,True,NA,NA,0.02900000,0.00005058,NA,NA,0.00000013,NA,NA,NA,NA,NA,NA,NA,NA,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00074000,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
0,1,MS,3,0.18955583,NA,NA,0.00011778,1.00000000,0.09000000,0.00001022,6.33621958,NA,22.00000000,NA,NA,NA,NA,87.97653959,0.56029360,0.28398566,0.00000000,0.00010000,0.00000000,0.00000000,2883.20598615,0.00000000,2883.20598615,15.38461538,4.47682383,3838323.20598615,0.10250000,0.00005000,NA,NA,0.02900000,0.00000001,0.00000132,True,False,False,866883.20598615,False,0.09342666,0.10272619,0.10272619,0.00401774,0.00001021,0.00205273,True,True,False,1572883.20598615,0.02895000,0.02895000,0.02895000,1800.00000000,0.00205405,1.00000000,0.94665160,0.00000005,-0.52972935,0.03316444,0.00000819,0.03318246,0.00000983,7.49849430,0.00000000,0.00000000,8108.60625915,0.02937334,False,-16.36153367,19.00865874,10.00000000,0.00044793,0.00045000,-0.03394505,0.49578430,0.00000001,0.01500000,0.00011778,0.00000000,0.00398529,0.00250000
0,1,MS,4,0.00261765,NA,NA,0.00018545,NA,NA,0.00000252,0.08749931,NA,NA,NA,NA,NA,NA,96.03487732,0.47638235,0.51531112,0.00000007,0.00002000,0.00000000,0.00000000,2883.20598615,0.00000000,2883.20598615,15.38461538,3.50000000,3290403.20598615,0.02650000,0.00001007,NA,NA,0.02895000,0.00000000,0.00000017,True,False,False,0.00000000,False,0.09910648,0.02686752,0.02686752,0.00202149,0.00000252,0.00050333,False,True,False,759883.20598615,0.02894000,0.02686752,0.02894000,1807.49193700,0.00050350,1.00000000,0.30637589,0.00000003,-0.43811613,0.09413379,0.00002324,0.09418493,0.00002789,4.79000000,0.09075422,0.00000000,13334.95628390,0.03399352,False,2.57000276,0.26249793,10.00000000,0.00050649,0.00045000,-0.03436670,0.40374943,0.00000001,0.01201307,0.00018545,0.00000000,0.00198899,0.00400000
0,1,MS,5,0.00011569,NA,NA,0.00000000,NA,NA,0.00000006,0.00386722,NA,NA,NA,NA,NA,NA,NA,0.02098431,NA,0.00000035,0.00006000,0.00000000,0.00004423,0.00000000,0.00006000,2883.20598615,15.38461538,0.00000000,2742483.20598615,0.00200000,0.00005035,NA,NA,0.02900000,0.00000000,0.00000000,True,False,False,0.00000000,False,NA,0.00204423,0.00204423,NA,0.00000006,0.00001152,False,True,False,NA,0.02900000,0.00204423,0.02894000,1815.46167135,0.00001152,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21100000,1.00000000,0.00000000,NA,NA,False,0.05033112,0.01160166,10.00000000,0.00050000,0.00051000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00200000
0,1,MS,6,0.00002019,NA,NA,0.00000000,NA,NA,0.00000002,0.00067499,NA,NA,NA,NA,NA,NA,NA,0.00573981,NA,0.00000000,0.00006000,0.00000000,0.00001046,0.00000000,0.00006000,2883.20598615,15.38461538,0.00000000,2194563.20598615,0.00072000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00073046,0.00073046,NA,0.00000002,0.00000311,False,True,False,NA,0.02900000,0.00073046,0.02894000,NA,0.00000311,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01520006,0.00202496,10.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,7,0.00000654,NA,NA,0.00000000,NA,NA,0.00000001,0.00021853,NA,NA,NA,NA,NA,NA,NA,0.00198346,NA,0.00000000,0.00006000,0.00000000,0.00000430,0.00000000,0.00006000,2883.20598615,15.38461538,0.00000000,1646643.20598615,0.00031000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00031430,0.00031430,NA,0.00000001,0.00000107,False,True,False,NA,0.02900000,0.00031430,0.02894000,NA,0.00000107,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00531586,0.00065560,10.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,8,0.00000268,NA,NA,0.00000000,NA,NA,0.00000000,0.00008945,NA,NA,NA,NA,NA,NA,NA,0.00087932,NA,0.00000000,0.00006000,0.00000000,0.00000211,0.00000000,0.00006000,2883.20598615,15.38461538,0.00000000,1098723.20598615,0.00016000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00016211,0.00016211,NA,0.00000000,0.00000047,False,True,False,NA,0.02900000,0.00016211,0.02894000,NA,0.00000047,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00239221,0.00026834,10.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,9,0.00000088,NA,NA,0.00000000,NA,NA,0.00000000,0.00002944,NA,NA,NA,NA,NA,NA,NA,0.00033812,NA,0.00000000,0.00006000,0.00000000,0.00000088,0.00000000,0.00006000,2883.20598615,15.38461538,0.00000000,550803.20598615,0.00007000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00007088,0.00007088,NA,0.00000000,0.00000018,False,True,False,NA,0.02900000,0.00007088,0.02894000,NA,0.00000018,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00339000,1.00000000,0.00000000,NA,NA,False,0.00093224,0.00008832,10.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
0,1,MS,10,0.00000053,NA,NA,0.00000000,NA,NA,0.00000000,0.00001765,NA,NA,NA,NA,NA,NA,NA,0.00023747,NA,0.00000000,0.00006000,0.00000000,0.00000058,0.00000000,0.00006000,2883.20598615,15.38461538,0.00000000,2883.20598615,0.00005000,0.00000000,NA,NA,0.02900000,0.00000000,0.00000000,False,False,False,0.00000000,False,NA,0.00005058,0.00005058,NA,0.00000000,0.00000013,False,True,False,NA,0.02900000,0.00005058,0.02894000,NA,0.00000013,1.00000000,NA,NA,-0.80000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00238000,1.00000000,0.00000000,NA,NA,False,0.00066939,0.00005296,10.00000000,0.00050000,0.00050000,-0.11900251,0.68000000,NA,0.00007500,0.00000000,0.00000000,0.00300000,0.00300000
1,1,b'T1',1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47638235,NA,0.00000007,0.00000729,NA,0.00000000,2883.20598615,0.00000722,2883.20598615,NA,3.50000000,3293286.41197231,0.02686752,0.00001014,NA,NA,0.02895729,0.00000000,0.00000017,True,NA,False,0.00000000,False,0.09910648,0.02686752,NA,0.00202149,0.00000252,0.00050333,False,True,NA,762766.41197231,0.02894722,NA,NA,1813.52414613,0.00050350,NA,NA,NA,NA,NA,NA,NA,NA,4.79000000,0.08976571,0.00000000,NA,0.03399352,False,2.57000276,NA,10.00000000,0.00050649,0.00044793,NA,NA,NA,NA,NA,NA,0.00198899,0.00398529
1,1,b'T1',2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02098431,NA,0.00000035,-0.00005278,NA,0.00004491,NA,-0.00010312,2883.20598615,NA,0.00000000,2745366.41197231,0.00204423,0.00005069,NA,NA,0.02894722,0.00000000,0.00000000,True,NA,False,0.00000000,False,NA,0.00208915,NA,NA,0.00000006,0.00001152,False,True,NA,NA,0.02889688,0.00208915,NA,1825.10830887,0.00001152,NA,NA,NA,NA,NA,NA,NA,NA,0.21100000,1.00000000,0.00000000,NA,NA,False,0.05033112,NA,10.00000000,0.00050000,0.00050649,NA,NA,NA,NA,NA,NA,0.00300000,0.00198899
1,1,b'T1',3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00573981,NA,0.00000000,0.00000729,NA,0.00001057,NA,0.00000729,2883.20598615,NA,0.00000000,2197446.41197231,0.00073046,0.00000000,NA,NA,0.02900729,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00074103,NA,NA,0.00000002,0.00000311,False,True,NA,NA,0.02900729,0.00074103,NA,NA,0.00000311,NA,NA,NA,NA,NA,NA,NA,NA,0.05760000,1.00000000,0.00000000,NA,NA,False,0.01520006,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
1,1,b'T1',4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198346,NA,0.00000000,0.00000729,NA,0.00000434,NA,0.00000729,2883.20598615,NA,0.00000000,1649526.41197231,0.00031430,0.00000000,NA,NA,0.02900729,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00031864,NA,NA,0.00000001,0.00000107,False,True,NA,NA,0.02900729,0.00031864,NA,NA,0.00000107,NA,NA,NA,NA,NA,NA,NA,NA,0.01990000,1.00000000,0.00000000,NA,NA,False,0.00531586,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
1,1,b'T1',5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00087932,NA,0.00000000,0.00000729,NA,0.00000213,NA,0.00000729,2883.20598615,NA,0.00000000,1101606.41197231,0.00016211,0.00000000,NA,NA,0.02900729,0.00000000,0.00000000,False,NA,False,0.00000000,False,NA,0.00016425,NA,NA,0.00000000,0.00000047,False,True,NA,NA,0.02900729,0.00016425,NA,NA,0.00000047,NA,NA,NA,NA,NA,NA,NA,NA,0.00882000,1.00000000,0.00000000,NA,NA,False,0.00239221,NA,10.00000000,0.00050000,0.00050000,NA,NA,NA,NA,NA,NA,0.00300000,0.00300000
